Gene_Name,Fold Change,log2FC,abslog2FC
MARCO,10.096255296470863,3.335748391134228,3.335748391134228
ETV4,0.09907567496879843,-3.3353252989584905,3.3353252989584905
XG,0.09914376048814248,-3.3343342090106196,3.3343342090106196
KIAA0101,0.09942032644824428,-3.3303153493740076,3.3303153493740076
ARHGEF39,0.09971382851724224,-3.326062595383873,3.326062595383873
STEAP4,10.016554555213855,3.3243144376608544,3.3243144376608544
RAD51,0.10012052880023489,-3.3201902789376345,3.3201902789376345
MCM2,0.10013865025812185,-3.319929179919637,3.319929179919637
ZNF488,0.10028373128464797,-3.317840513849071,3.317840513849071
DNASE1L3,9.97067001142939,3.31769045444174,3.31769045444174
CARD14,0.10048242036035487,-3.314984974352648,3.314984974352648
ZNF385B,9.938807103087498,3.3130727039268173,3.3130727039268173
LDB2,9.938781403017819,3.31306897335728,3.31306897335728
ESPL1,0.10073468674464986,-3.3113675517833623,3.3113675517833623
AOC3,9.921993049259592,3.3106299465671936,3.3106299465671936
RECQL4,0.10101698809609642,-3.307330162493863,3.307330162493863
LAMA1,0.10115787728882962,-3.305319426172246,3.305319426172246
SPAG5,0.10130310143375386,-3.303249751403765,3.303249751403765
VSNL1,0.10152225082371462,-3.300132134620393,3.300132134620393
TK1,0.10160928305054519,-3.298895881761624,3.298895881761624
GPR19,0.10200999811718771,-3.2932175355612388,3.2932175355612388
CDCA7,0.10210959528649276,-3.2918096515727386,3.2918096515727386
TMEM158,0.10240265757910412,-3.287674937884973,3.287674937884973
TMEM125,9.762792669430322,3.2872938930786195,3.2872938930786195
BUB1,0.10246701957736148,-3.2867684617285087,3.2867684617285087
SHE,9.742497749706319,3.2842916931648634,3.2842916931648634
ARHGEF15,9.724963307371732,3.2816928067700166,3.2816928067700166
MYRF,9.724584807071874,3.281636655284909,3.281636655284909
FAM132A,0.10283446103861274,-3.2816042852364817,3.2816042852364817
PKMYT1,0.10286724262045199,-3.2811444560264063,3.2811444560264063
PTPRB,9.716523156662765,3.280440169595418,3.280440169595418
EMR3,9.70426985921282,3.2786196699075987,3.2786196699075987
KL,9.622354608971545,3.2663899674909955,3.2663899674909955
RGCC,9.616645526144689,3.265533741526419,3.265533741526419
FGFR4,9.585371021271008,3.260834275418543,3.260834275418543
DLK2,0.10470616676348658,-3.255581681299596,3.255581681299596
NECAB1,9.536963192700899,3.2535299492186085,3.2535299492186085
ESCO2,0.1049214125952863,-3.252618958510986,3.252618958510986
PERP,0.10524920948568567,-3.2481186974661327,3.2481186974661327
DIO2,0.1052619690984287,-3.2479438067057047,3.2479438067057047
E2F8,0.10550141109331938,-3.244665799616327,3.244665799616327
SEMA3G,9.446795518082562,3.2398250304776375,3.2398250304776375
FOXA2,9.429392108492308,3.2371647666233727,3.2371647666233727
CAPN14,0.10641903141070697,-3.232171917106409,3.232171917106409
CX3CR1,9.389228617337327,3.2310066365100023,3.2310066365100023
LIMCH1,9.384031705802636,3.230207887804503,3.230207887804503
ECE2,0.10656740218049693,-3.23016189416922,3.23016189416922
